# Logfile created on 2026-03-25 02:33:05 +0100 by logger.rb/v1.5.3
2026-03-25 02:33:05 +0100: Memory Usage (435448K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic_backup/OTA_Telescopic_NO_FLATTEN/Layout_and_Related_files/OTA_Telescopic_TOP_wp.gds
2026-03-25 02:33:05 +0100: Memory Usage (435448K) : Ruby Version for klayout: 3.2.3
2026-03-25 02:33:05 +0100: Memory Usage (437000K) : Loading database to memory is complete.
2026-03-25 02:33:05 +0100: Memory Usage (437000K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic_backup/OTA_Telescopic_NO_FLATTEN/Layout_and_Related_files/drc_run_OTA_Telescopic_TOP_wp/OTA_Telescopic_TOP_wp_OTA_Telescopic_TOP_wp_topvia1.lyrdb
2026-03-25 02:33:05 +0100: Memory Usage (437000K) : Evaluate switches.
2026-03-25 02:33:05 +0100: Memory Usage (437000K) : tables selected: topvia1
2026-03-25 02:33:05 +0100: Memory Usage (437000K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 02:33:05 +0100: Memory Usage (437000K) : deep mode is enabled.
2026-03-25 02:33:05 +0100: Memory Usage (439136K) : metal1_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439576K) : metal1_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439576K) : metal1_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439576K) : passiv_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439576K) : passiv_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439840K) : passiv_sbump has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439840K) : passiv_pillar has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439840K) : passiv_pdl has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (439840K) : metal2_drw has 1317 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440452K) : metal2_pin has 11 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440452K) : metal2_mask has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440452K) : metal2_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440452K) : metal2_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440452K) : metal2_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440716K) : metal2_text has 6 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440820K) : metal2_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440820K) : metal2_noqrc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440820K) : metal2_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (440820K) : metal2_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441080K) : metal2_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441080K) : baspoly_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441080K) : baspoly_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441080K) : psd_drw has 1551 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441080K) : nldb_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441344K) : digibnd_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441344K) : via1_drw has 9054 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441344K) : backmetal1_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441668K) : backmetal1_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441668K) : backmetal1_mask has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441668K) : backmetal1_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441668K) : backmetal1_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441668K) : backmetal1_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441932K) : backmetal1_text has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441932K) : backmetal1_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441932K) : backmetal1_noqrc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441932K) : backmetal1_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (441932K) : backmetal1_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442196K) : backmetal1_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442196K) : backpassiv_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442196K) : res_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442196K) : sram_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442452K) : trans_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442452K) : ind_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442452K) : ind_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442452K) : ind_text has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442712K) : salblock_drw has 7 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442712K) : via2_drw has 4753 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442796K) : metal3_drw has 226 polygons
2026-03-25 02:33:05 +0100: Memory Usage (442796K) : metal3_pin has 8 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443056K) : metal3_mask has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443056K) : metal3_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443176K) : metal3_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443176K) : metal3_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443176K) : metal3_text has 2 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443176K) : metal3_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443436K) : metal3_noqrc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443436K) : metal3_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443436K) : metal3_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443436K) : metal3_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443436K) : nwell_drw has 1216 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443700K) : nwell_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443700K) : nbulay_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443700K) : nbulay_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443700K) : nbulay_block has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443964K) : emwind_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443968K) : emwind_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (443968K) : deepco_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444196K) : deepco_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444196K) : mim_drw has 2 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444196K) : edgeseal_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444196K) : edgeseal_bound has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444456K) : substrate_drw has 723 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444456K) : substrate_text has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444456K) : dfpad_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444456K) : dfpad_pillar has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444456K) : dfpad_sbump has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444720K) : thickgateox_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444720K) : pldb_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444720K) : pwell_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444720K) : pwell_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444984K) : pwell_block has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444984K) : ic_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (444984K) : via3_drw has 4357 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445096K) : metal4_drw has 157 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445096K) : metal4_pin has 3 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445356K) : metal4_mask has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445356K) : metal4_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445356K) : metal4_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445356K) : metal4_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445356K) : metal4_text has 5 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445620K) : metal4_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445620K) : metal4_noqrc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445620K) : metal4_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445760K) : metal4_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445760K) : metal4_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (445760K) : heattrans_drw has 1555 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446020K) : heatres_drw has 7 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446020K) : pempoly_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446020K) : fbe_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446020K) : empoly_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446272K) : ldmos_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446272K) : pbiwind_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446272K) : digisub_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446272K) : nodrc_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446532K) : text_drw has 1107 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446532K) : via4_drw has 4250 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446532K) : metal5_drw has 107 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446532K) : metal5_pin has 12 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446796K) : metal5_mask has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446796K) : metal5_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446796K) : metal5_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446796K) : metal5_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (446796K) : metal5_text has 18 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447060K) : metal5_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447060K) : metal5_noqrc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447060K) : metal5_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447060K) : metal5_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447060K) : metal5_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447436K) : radhard_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447436K) : memcap_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447436K) : varicap_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447436K) : flash_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447696K) : intbondvia_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447696K) : intbondmet_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447696K) : devbondvia_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447696K) : devbondmet_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447696K) : devtrench_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447960K) : redist_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447960K) : graphbot_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447960K) : graphtop_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447960K) : antvia1_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (447960K) : antmetal2_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448224K) : graphcont_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448224K) : siwg_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448224K) : siwg_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448224K) : siwg_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448432K) : sigrating_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448432K) : singrating_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448432K) : graphpas_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448692K) : emwind3_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448692K) : emwihv3_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448692K) : redbulay_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448692K) : smos_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448692K) : graphpad_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448956K) : polimide_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448956K) : polimide_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448956K) : recog_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448956K) : recog_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (448956K) : recog_esd has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449220K) : recog_diode has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449220K) : recog_tsv has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449220K) : recog_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449220K) : recog_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449220K) : recog_pillar has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449220K) : recog_sbump has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449220K) : recog_otp has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449484K) : recog_pdiode has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449484K) : recog_mom has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449484K) : recog_pcm has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449484K) : colopen_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449484K) : graphmetal1_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449484K) : graphmetal1_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449484K) : graphmetal1_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449748K) : graphmetal1_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449748K) : graphmetal1_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449748K) : graphmet1l_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449748K) : graphmet1l_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (449748K) : graphmet1l_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450012K) : graphmet1l_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450012K) : graphmet1l_opc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450012K) : extblock_drw has 21 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450012K) : nldd_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450012K) : pldd_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450276K) : next_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450276K) : pext_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450276K) : nexthv_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450276K) : pexthv_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450276K) : graphgate_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450540K) : sinwg_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450540K) : sinwg_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450540K) : sinwg_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450540K) : mempad_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450540K) : topvia1_drw has 924 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450540K) : topmetal1_drw has 120 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450540K) : topmetal1_pin has 15 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450804K) : topmetal1_mask has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450804K) : topmetal1_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450804K) : topmetal1_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450804K) : topmetal1_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (450804K) : topmetal1_text has 4 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451068K) : topmetal1_noqrc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451068K) : topmetal1_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451068K) : topmetal1_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451068K) : topmetal1_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451068K) : inldpwl_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451332K) : polyres_drw has 7 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451332K) : polyres_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451332K) : vmim_drw has 578 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451332K) : nbulaycut_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451332K) : antmetal1_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451596K) : topvia2_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451596K) : topmetal2_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451596K) : topmetal2_pin has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451596K) : topmetal2_mask has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451596K) : topmetal2_filler has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451860K) : topmetal2_nofill has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451860K) : topmetal2_slit has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451860K) : topmetal2_text has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451860K) : topmetal2_noqrc has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (451860K) : topmetal2_res has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452124K) : topmetal2_iprobe has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452124K) : topmetal2_diffprb has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452124K) : snsring_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452124K) : sensor_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452388K) : snsarms_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452388K) : snscmosvia_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452388K) : colwind_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452388K) : flm_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452388K) : hafniumox_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : memvia_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : thinfilmres_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : rfmem_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : norcx_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : norcx_m2m3 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : norcx_m2m4 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : norcx_m2m5 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452652K) : norcx_m2tm1 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452916K) : norcx_m2tm2 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452916K) : norcx_m3m4 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452916K) : norcx_m3m5 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452916K) : norcx_m3tm1 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452916K) : norcx_m3tm2 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452916K) : norcx_m4m5 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (452916K) : norcx_m4tm1 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453180K) : norcx_m4tm2 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453180K) : norcx_m5tm1 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453180K) : norcx_m5tm2 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453180K) : norcx_tm1tm2 has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453180K) : norcx_m1sub has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453180K) : norcx_m2sub has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453180K) : norcx_m3sub has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453444K) : norcx_m4sub has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453444K) : norcx_m5sub has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453444K) : norcx_tm1sub has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453444K) : norcx_tm2sub has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453444K) : snsbotvia_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453444K) : snstopvia_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453708K) : deepvia_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453708K) : fgetch_drw has 0 polygons
2026-03-25 02:33:05 +0100: Memory Usage (453708K) : ctrgat_drw has 0 polygons
