# Logfile created on 2026-03-25 02:33:02 +0100 by logger.rb/v1.5.3
2026-03-25 02:33:02 +0100: Memory Usage (435692K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic_backup/OTA_Telescopic_NO_FLATTEN/Layout_and_Related_files/OTA_Telescopic_TOP_wp.gds
2026-03-25 02:33:02 +0100: Memory Usage (435692K) : Ruby Version for klayout: 3.2.3
2026-03-25 02:33:02 +0100: Memory Usage (435692K) : Loading database to memory is complete.
2026-03-25 02:33:02 +0100: Memory Usage (437084K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic_backup/OTA_Telescopic_NO_FLATTEN/Layout_and_Related_files/drc_run_OTA_Telescopic_TOP_wp/OTA_Telescopic_TOP_wp_OTA_Telescopic_TOP_wp_topmetal1filler.lyrdb
2026-03-25 02:33:02 +0100: Memory Usage (437084K) : Evaluate switches.
2026-03-25 02:33:02 +0100: Memory Usage (437084K) : tables selected: topmetal1filler
2026-03-25 02:33:02 +0100: Memory Usage (437084K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 02:33:02 +0100: Memory Usage (437084K) : deep mode is enabled.
2026-03-25 02:33:02 +0100: Memory Usage (441648K) : digibnd_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (441648K) : via1_drw has 9054 polygons
2026-03-25 02:33:02 +0100: Memory Usage (441648K) : backmetal1_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (441972K) : backmetal1_pin has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (441972K) : backmetal1_mask has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (441972K) : backmetal1_filler has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (441972K) : backmetal1_nofill has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (441972K) : backmetal1_slit has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442236K) : backmetal1_text has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442236K) : backmetal1_opc has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442236K) : backmetal1_noqrc has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442236K) : backmetal1_res has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442236K) : backmetal1_iprobe has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442500K) : backmetal1_diffprb has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442500K) : backpassiv_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442500K) : res_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442500K) : sram_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442768K) : trans_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442768K) : ind_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442768K) : ind_pin has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (442768K) : ind_text has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443028K) : salblock_drw has 7 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443028K) : via2_drw has 4753 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443100K) : metal3_drw has 226 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443100K) : metal3_pin has 8 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443360K) : metal3_mask has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443360K) : metal3_filler has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443360K) : metal3_nofill has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443552K) : metal3_slit has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443552K) : metal3_text has 2 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443552K) : metal3_opc has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443552K) : metal3_noqrc has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443812K) : metal3_res has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443812K) : metal3_iprobe has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443812K) : metal3_diffprb has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443812K) : nwell_drw has 1216 polygons
2026-03-25 02:33:02 +0100: Memory Usage (443812K) : nwell_pin has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444076K) : nbulay_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444076K) : nbulay_pin has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444076K) : nbulay_block has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444076K) : emwind_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444284K) : emwind_opc has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444284K) : deepco_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444504K) : deepco_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444504K) : mim_drw has 2 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444504K) : edgeseal_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444504K) : edgeseal_bound has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444764K) : substrate_drw has 723 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444764K) : substrate_text has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444764K) : dfpad_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444764K) : dfpad_pillar has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (444764K) : dfpad_sbump has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445028K) : thickgateox_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445028K) : pldb_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445028K) : pwell_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445028K) : pwell_pin has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445028K) : pwell_block has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445292K) : ic_drw has 0 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445292K) : via3_drw has 4357 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445396K) : metal4_drw has 157 polygons
2026-03-25 02:33:02 +0100: Memory Usage (445396K) : metal4_pin has 3 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445656K) : metal4_mask has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445656K) : metal4_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445656K) : metal4_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445656K) : metal4_slit has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445656K) : metal4_text has 5 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445920K) : metal4_opc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445920K) : metal4_noqrc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (445920K) : metal4_res has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446056K) : metal4_iprobe has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446056K) : metal4_diffprb has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446056K) : heattrans_drw has 1555 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446316K) : heatres_drw has 7 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446316K) : pempoly_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446316K) : fbe_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446316K) : empoly_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446580K) : ldmos_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446580K) : pbiwind_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446580K) : digisub_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446580K) : nodrc_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446840K) : text_drw has 1107 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446840K) : via4_drw has 4250 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446840K) : metal5_drw has 107 polygons
2026-03-25 02:33:03 +0100: Memory Usage (446840K) : metal5_pin has 12 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447104K) : metal5_mask has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447104K) : metal5_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447104K) : metal5_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447104K) : metal5_slit has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447104K) : metal5_text has 18 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447368K) : metal5_opc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447368K) : metal5_noqrc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447368K) : metal5_res has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447368K) : metal5_iprobe has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447368K) : metal5_diffprb has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447620K) : radhard_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447744K) : memcap_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447744K) : varicap_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (447744K) : flash_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448004K) : intbondvia_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448004K) : intbondmet_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448004K) : devbondvia_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448004K) : devbondmet_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448004K) : devtrench_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448268K) : redist_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448268K) : graphbot_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448268K) : graphtop_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448268K) : antvia1_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448268K) : antmetal2_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448532K) : graphcont_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448532K) : siwg_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448532K) : siwg_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448532K) : siwg_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448740K) : sigrating_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448740K) : singrating_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (448740K) : graphpas_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449000K) : emwind3_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449000K) : emwihv3_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449000K) : redbulay_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449000K) : smos_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449000K) : graphpad_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449264K) : polimide_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449288K) : polimide_pin has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449288K) : recog_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449288K) : recog_pin has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449288K) : recog_esd has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449548K) : recog_diode has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449548K) : recog_tsv has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449548K) : recog_iprobe has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449548K) : recog_diffprb has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449548K) : recog_pillar has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449548K) : recog_sbump has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449548K) : recog_otp has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449812K) : recog_pdiode has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449812K) : recog_mom has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449812K) : recog_pcm has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449812K) : colopen_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449812K) : graphmetal1_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449812K) : graphmetal1_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (449812K) : graphmetal1_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450076K) : graphmetal1_slit has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450076K) : graphmetal1_opc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450076K) : graphmet1l_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450076K) : graphmet1l_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450076K) : graphmet1l_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450340K) : graphmet1l_slit has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450340K) : graphmet1l_opc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450340K) : extblock_drw has 21 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450340K) : nldd_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450340K) : pldd_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450604K) : next_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450604K) : pext_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450604K) : nexthv_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450604K) : pexthv_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450604K) : graphgate_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450868K) : sinwg_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450868K) : sinwg_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450868K) : sinwg_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450868K) : mempad_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450868K) : topvia1_drw has 924 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450868K) : topmetal1_drw has 120 polygons
2026-03-25 02:33:03 +0100: Memory Usage (450868K) : topmetal1_pin has 15 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451132K) : topmetal1_mask has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451132K) : topmetal1_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451132K) : topmetal1_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451132K) : topmetal1_slit has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451132K) : topmetal1_text has 4 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451132K) : topmetal1_noqrc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451396K) : topmetal1_res has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451396K) : topmetal1_iprobe has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451396K) : topmetal1_diffprb has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451396K) : inldpwl_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451396K) : polyres_drw has 7 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451660K) : polyres_pin has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451660K) : vmim_drw has 578 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451660K) : nbulaycut_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451660K) : antmetal1_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451924K) : topvia2_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451924K) : topmetal2_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451924K) : topmetal2_pin has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451924K) : topmetal2_mask has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (451924K) : topmetal2_filler has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452188K) : topmetal2_nofill has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452188K) : topmetal2_slit has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452188K) : topmetal2_text has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452188K) : topmetal2_noqrc has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452188K) : topmetal2_res has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452452K) : topmetal2_iprobe has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452452K) : topmetal2_diffprb has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452452K) : snsring_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452452K) : sensor_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452452K) : snsarms_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452716K) : snscmosvia_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452716K) : colwind_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452716K) : flm_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452716K) : hafniumox_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452716K) : memvia_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452980K) : thinfilmres_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452980K) : rfmem_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452980K) : norcx_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452980K) : norcx_m2m3 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452980K) : norcx_m2m4 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (452980K) : norcx_m2m5 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453244K) : norcx_m2tm1 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453244K) : norcx_m2tm2 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453244K) : norcx_m3m4 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453244K) : norcx_m3m5 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453244K) : norcx_m3tm1 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453244K) : norcx_m3tm2 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453244K) : norcx_m4m5 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453508K) : norcx_m4tm1 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453508K) : norcx_m4tm2 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453508K) : norcx_m5tm1 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453508K) : norcx_m5tm2 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453508K) : norcx_tm1tm2 has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453508K) : norcx_m1sub has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453508K) : norcx_m2sub has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453772K) : norcx_m3sub has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453772K) : norcx_m4sub has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453772K) : norcx_m5sub has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453772K) : norcx_tm1sub has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453772K) : norcx_tm2sub has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453772K) : snsbotvia_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (453772K) : snstopvia_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (454036K) : deepvia_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (454036K) : fgetch_drw has 0 polygons
2026-03-25 02:33:03 +0100: Memory Usage (454036K) : ctrgat_drw has 0 polygons
