 time            Vin            
 0.00000000e+00 -2.50022225e-12 
 2.44140625e-14  1.71192006e-06 
 4.88281250e-14  3.42384262e-06 
 9.76562500e-14  6.84768773e-06 
 1.95312500e-13  1.36953779e-05 
 3.90625000e-13  2.73907582e-05 
 7.81250000e-13  5.47815172e-05 
 1.56250000e-12  1.09563024e-04 
 3.12500000e-12  2.19125944e-04 
 5.56640625e-12  3.90317545e-04 
 8.00781250e-12  5.61508228e-04 
 1.04492187e-11  7.32697589e-04 
 1.28906250e-11  9.03885226e-04 
 1.53320312e-11  1.07507074e-03 
 1.77734375e-11  1.24625372e-03 
 2.02148437e-11  1.41743376e-03 
 2.26562500e-11  1.58861048e-03 
 2.50976562e-11  1.75978345e-03 
 2.75390625e-11  1.93095229e-03 
 2.99804687e-11  2.10211657e-03 
 3.24218750e-11  2.27327592e-03 
 3.48632813e-11  2.44442991e-03 
 3.73046875e-11  2.61557815e-03 
 3.97460938e-11  2.78672024e-03 
 4.21875000e-11  2.95785577e-03 
 4.46289063e-11  3.12898434e-03 
 4.70703125e-11  3.30010555e-03 
 4.95117188e-11  3.47121899e-03 
 5.19531250e-11  3.64232426e-03 
 5.43945313e-11  3.81342097e-03 
 5.68359375e-11  3.98450869e-03 
 5.92773438e-11  4.15558705e-03 
 6.17187500e-11  4.32665562e-03 
 6.41601563e-11  4.49771402e-03 
 6.66015625e-11  4.66876183e-03 
 6.90429688e-11  4.83979865e-03 
 7.14843750e-11  5.01082409e-03 
 7.39257813e-11  5.18183773e-03 
 7.63671875e-11  5.35283918e-03 
 7.88085938e-11  5.52382804e-03 
 8.12500000e-11  5.69480390e-03 
 8.36914063e-11  5.86576635e-03 
 8.61328125e-11  6.03671501e-03 
 8.85742188e-11  6.20764946e-03 
 9.10156250e-11  6.37856930e-03 
 9.34570313e-11  6.54947413e-03 
 9.58984375e-11  6.72036355e-03 
 9.83398438e-11  6.89123716e-03 
 1.00781250e-10  7.06209455e-03 
 1.03222656e-10  7.23293533e-03 
 1.05664063e-10  7.40375908e-03 
 1.08105469e-10  7.57456541e-03 
 1.10546875e-10  7.74535392e-03 
 1.12988281e-10  7.91612421e-03 
 1.15429688e-10  8.08687586e-03 
 1.17871094e-10  8.25760849e-03 
 1.20312500e-10  8.42832169e-03 
 1.22753906e-10  8.59901505e-03 
 1.25195313e-10  8.76968818e-03 
 1.27636719e-10  8.94034067e-03 
 1.30078125e-10  9.11097213e-03 
 1.32519531e-10  9.28158214e-03 
 1.34960938e-10  9.45217032e-03 
 1.37402344e-10  9.62273625e-03 
 1.39843750e-10  9.79327954e-03 
 1.42285156e-10  9.96379979e-03 
 1.44726563e-10  1.01342966e-02 
 1.47167969e-10  1.03047695e-02 
 1.49609375e-10  1.04752182e-02 
 1.52050781e-10  1.06456423e-02 
 1.54492188e-10  1.08160413e-02 
 1.56933594e-10  1.09864149e-02 
 1.59375000e-10  1.11567626e-02 
 1.61816406e-10  1.13270840e-02 
 1.64257813e-10  1.14973788e-02 
 1.66699219e-10  1.16676466e-02 
 1.69140625e-10  1.18378868e-02 
 1.71582031e-10  1.20080993e-02 
 1.74023438e-10  1.21782834e-02 
 1.76464844e-10  1.23484390e-02 
 1.78906250e-10  1.25185654e-02 
 1.81347656e-10  1.26886624e-02 
 1.83789063e-10  1.28587296e-02 
 1.86230469e-10  1.30287665e-02 
 1.88671875e-10  1.31987727e-02 
 1.91113281e-10  1.33687479e-02 
 1.93554688e-10  1.35386916e-02 
 1.95996094e-10  1.37086034e-02 
 1.98437500e-10  1.38784830e-02 
 2.00878906e-10  1.40483300e-02 
 2.03320313e-10  1.42181439e-02 
 2.05761719e-10  1.43879243e-02 
 2.08203125e-10  1.45576709e-02 
 2.10644531e-10  1.47273832e-02 
 2.13085938e-10  1.48970608e-02 
 2.15527344e-10  1.50667034e-02 
 2.17968750e-10  1.52363106e-02 
 2.20410156e-10  1.54058819e-02 
 2.22851563e-10  1.55754169e-02 
 2.25292969e-10  1.57449153e-02 
 2.27734375e-10  1.59143767e-02 
 2.30175781e-10  1.60838006e-02 
 2.32617188e-10  1.62531866e-02 
 2.35058594e-10  1.64225345e-02 
 2.37500000e-10  1.65918436e-02 
 2.39941406e-10  1.67611137e-02 
 2.42382813e-10  1.69303444e-02 
 2.44824219e-10  1.70995353e-02 
 2.47265625e-10  1.72686859e-02 
 2.49707031e-10  1.74377958e-02 
 2.52148438e-10  1.76068648e-02 
 2.54589844e-10  1.77758923e-02 
 2.57031250e-10  1.79448780e-02 
 2.59472656e-10  1.81138214e-02 
 2.61914062e-10  1.82827223e-02 
 2.64355469e-10  1.84515801e-02 
 2.66796875e-10  1.86203945e-02 
 2.69238281e-10  1.87891650e-02 
 2.71679687e-10  1.89578914e-02 
 2.74121094e-10  1.91265732e-02 
 2.76562500e-10  1.92952099e-02 
 2.79003906e-10  1.94638012e-02 
 2.81445312e-10  1.96323468e-02 
 2.83886719e-10  1.98008461e-02 
 2.86328125e-10  1.99692989e-02 
 2.88769531e-10  2.01377046e-02 
 2.91210937e-10  2.03060630e-02 
 2.93652344e-10  2.04743736e-02 
 2.96093750e-10  2.06426360e-02 
 2.98535156e-10  2.08108499e-02 
 3.00976562e-10  2.09790148e-02 
 3.03417969e-10  2.11471303e-02 
 3.05859375e-10  2.13151960e-02 
 3.08300781e-10  2.14832116e-02 
 3.10742187e-10  2.16511766e-02 
 3.13183594e-10  2.18190907e-02 
 3.15625000e-10  2.19869535e-02 
 3.18066406e-10  2.21547645e-02 
 3.20507812e-10  2.23225234e-02 
 3.22949219e-10  2.24902297e-02 
 3.25390625e-10  2.26578831e-02 
 3.27832031e-10  2.28254832e-02 
 3.30273437e-10  2.29930296e-02 
 3.32714844e-10  2.31605219e-02 
 3.35156250e-10  2.33279597e-02 
 3.37597656e-10  2.34953427e-02 
 3.40039062e-10  2.36626703e-02 
 3.42480469e-10  2.38299422e-02 
 3.44921875e-10  2.39971581e-02 
 3.47363281e-10  2.41643175e-02 
 3.49804687e-10  2.43314200e-02 
 3.52246094e-10  2.44984653e-02 
 3.54687500e-10  2.46654529e-02 
 3.57128906e-10  2.48323825e-02 
 3.59570312e-10  2.49992537e-02 
 3.62011719e-10  2.51660660e-02 
 3.64453125e-10  2.53328191e-02 
 3.66894531e-10  2.54995126e-02 
 3.69335937e-10  2.56661461e-02 
 3.71777344e-10  2.58327192e-02 
 3.74218750e-10  2.59992316e-02 
 3.76660156e-10  2.61656827e-02 
 3.79101562e-10  2.63320723e-02 
 3.81542969e-10  2.64983999e-02 
 3.83984375e-10  2.66646651e-02 
 3.86425781e-10  2.68308677e-02 
 3.88867187e-10  2.69970070e-02 
 3.91308594e-10  2.71630829e-02 
 3.93750000e-10  2.73290948e-02 
 3.96191406e-10  2.74950424e-02 
 3.98632812e-10  2.76609254e-02 
 4.01074219e-10  2.78267432e-02 
 4.03515625e-10  2.79924956e-02 
 4.05957031e-10  2.81581821e-02 
 4.08398437e-10  2.83238023e-02 
 4.10839844e-10  2.84893559e-02 
 4.13281250e-10  2.86548424e-02 
 4.15722656e-10  2.88202615e-02 
 4.18164062e-10  2.89856128e-02 
 4.20605469e-10  2.91508959e-02 
 4.23046875e-10  2.93161104e-02 
 4.25488281e-10  2.94812559e-02 
 4.27929687e-10  2.96463321e-02 
 4.30371094e-10  2.98113385e-02 
 4.32812500e-10  2.99762747e-02 
 4.35253906e-10  3.01411404e-02 
 4.37695312e-10  3.03059352e-02 
 4.40136719e-10  3.04706586e-02 
 4.42578125e-10  3.06353104e-02 
 4.45019531e-10  3.07998901e-02 
 4.47460937e-10  3.09643972e-02 
 4.49902344e-10  3.11288316e-02 
 4.52343750e-10  3.12931927e-02 
 4.54785156e-10  3.14574801e-02 
 4.57226562e-10  3.16216935e-02 
 4.59667969e-10  3.17858326e-02 
 4.62109375e-10  3.19498968e-02 
 4.64550781e-10  3.21138858e-02 
 4.66992187e-10  3.22777993e-02 
 4.69433594e-10  3.24416368e-02 
 4.71875000e-10  3.26053980e-02 
 4.74316406e-10  3.27690824e-02 
 4.76757812e-10  3.29326898e-02 
 4.79199219e-10  3.30962197e-02 
 4.81640625e-10  3.32596716e-02 
 4.84082031e-10  3.34230453e-02 
 4.86523437e-10  3.35863404e-02 
 4.88964844e-10  3.37495564e-02 
 4.91406250e-10  3.39126931e-02 
 4.93847656e-10  3.40757499e-02 
 4.96289062e-10  3.42387265e-02 
 4.98730469e-10  3.44016226e-02 
 5.01171875e-10  3.45644377e-02 
 5.03613281e-10  3.47271715e-02 
 5.06054687e-10  3.48898236e-02 
 5.08496094e-10  3.50523935e-02 
 5.10937500e-10  3.52148810e-02 
 5.13378906e-10  3.53772856e-02 
 5.15820312e-10  3.55396070e-02 
 5.18261719e-10  3.57018448e-02 
 5.20703125e-10  3.58639985e-02 
 5.23144531e-10  3.60260678e-02 
 5.25585937e-10  3.61880524e-02 
 5.28027344e-10  3.63499518e-02 
 5.30468750e-10  3.65117657e-02 
 5.32910156e-10  3.66734937e-02 
 5.35351562e-10  3.68351354e-02 
 5.37792969e-10  3.69966904e-02 
 5.40234375e-10  3.71581583e-02 
 5.42675781e-10  3.73195388e-02 
 5.45117187e-10  3.74808315e-02 
 5.47558594e-10  3.76420360e-02 
 5.50000000e-10  3.78031519e-02 
 5.52441406e-10  3.79641789e-02 
 5.54882812e-10  3.81251165e-02 
 5.57324219e-10  3.82859644e-02 
 5.59765625e-10  3.84467222e-02 
 5.62207031e-10  3.86073896e-02 
 5.64648437e-10  3.87679661e-02 
 5.67089844e-10  3.89284514e-02 
 5.69531250e-10  3.90888451e-02 
 5.71972656e-10  3.92491468e-02 
 5.74414062e-10  3.94093561e-02 
 5.76855469e-10  3.95694727e-02 
 5.79296875e-10  3.97294962e-02 
 5.81738281e-10  3.98894262e-02 
 5.84179687e-10  4.00492624e-02 
 5.86621094e-10  4.02090043e-02 
 5.89062500e-10  4.03686516e-02 
 5.91503906e-10  4.05282039e-02 
 5.93945312e-10  4.06876608e-02 
 5.96386719e-10  4.08470220e-02 
 5.98828125e-10  4.10062871e-02 
 6.01269531e-10  4.11654557e-02 
 6.03710937e-10  4.13245274e-02 
 6.06152344e-10  4.14835019e-02 
 6.08593750e-10  4.16423787e-02 
 6.11035156e-10  4.18011576e-02 
 6.13476562e-10  4.19598381e-02 
 6.15917969e-10  4.21184199e-02 
 6.18359375e-10  4.22769026e-02 
 6.20800781e-10  4.24352858e-02 
 6.23242187e-10  4.25935691e-02 
 6.25683594e-10  4.27517522e-02 
 6.28125000e-10  4.29098347e-02 
 6.30566406e-10  4.30678162e-02 
 6.33007812e-10  4.32256964e-02 
 6.35449219e-10  4.33834749e-02 
 6.37890625e-10  4.35411513e-02 
 6.40332031e-10  4.36987252e-02 
 6.42773437e-10  4.38561963e-02 
 6.45214844e-10  4.40135643e-02 
 6.47656250e-10  4.41708286e-02 
 6.50097656e-10  4.43279890e-02 
 6.52539062e-10  4.44850451e-02 
 6.54980469e-10  4.46419965e-02 
 6.57421875e-10  4.47988429e-02 
 6.59863281e-10  4.49555839e-02 
 6.62304687e-10  4.51122190e-02 
 6.64746094e-10  4.52687480e-02 
 6.67187500e-10  4.54251705e-02 
 6.69628906e-10  4.55814861e-02 
 6.72070312e-10  4.57376945e-02 
 6.74511719e-10  4.58937952e-02 
 6.76953125e-10  4.60497880e-02 
 6.79394531e-10  4.62056723e-02 
 6.81835937e-10  4.63614480e-02 
 6.84277344e-10  4.65171145e-02 
 6.86718750e-10  4.66726716e-02 
 6.89160156e-10  4.68281189e-02 
 6.91601562e-10  4.69834560e-02 
 6.94042969e-10  4.71386825e-02 
 6.96484375e-10  4.72937981e-02 
 6.98925781e-10  4.74488024e-02 
 7.01367187e-10  4.76036950e-02 
 7.03808594e-10  4.77584757e-02 
 7.06250000e-10  4.79131440e-02 
 7.08691406e-10  4.80676995e-02 
 7.11132812e-10  4.82221419e-02 
 7.13574219e-10  4.83764708e-02 
 7.16015625e-10  4.85306859e-02 
 7.18457031e-10  4.86847868e-02 
 7.20898437e-10  4.88387732e-02 
 7.23339844e-10  4.89926446e-02 
 7.25781250e-10  4.91464008e-02 
 7.28222656e-10  4.93000412e-02 
 7.30664062e-10  4.94535657e-02 
 7.33105469e-10  4.96069739e-02 
 7.35546875e-10  4.97602652e-02 
 7.37988281e-10  4.99134395e-02 
 7.40429687e-10  5.00664964e-02 
 7.42871094e-10  5.02194354e-02 
 7.45312500e-10  5.03722563e-02 
 7.47753906e-10  5.05249586e-02 
 7.50195312e-10  5.06775421e-02 
 7.52636719e-10  5.08300063e-02 
 7.55078125e-10  5.09823508e-02 
 7.57519531e-10  5.11345755e-02 
 7.59960937e-10  5.12866798e-02 
 7.62402344e-10  5.14386634e-02 
 7.64843750e-10  5.15905259e-02 
 7.67285156e-10  5.17422671e-02 
 7.69726562e-10  5.18938865e-02 
 7.72167969e-10  5.20453838e-02 
 7.74609375e-10  5.21967587e-02 
 7.77050781e-10  5.23480107e-02 
 7.79492187e-10  5.24991395e-02 
 7.81933594e-10  5.26501448e-02 
 7.84375000e-10  5.28010262e-02 
 7.86816406e-10  5.29517834e-02 
 7.89257812e-10  5.31024160e-02 
 7.91699219e-10  5.32529236e-02 
 7.94140625e-10  5.34033059e-02 
 7.96582031e-10  5.35535625e-02 
 7.99023437e-10  5.37036931e-02 
 8.01464844e-10  5.38536974e-02 
 8.03906250e-10  5.40035749e-02 
 8.06347656e-10  5.41533254e-02 
 8.08789062e-10  5.43029484e-02 
 8.11230469e-10  5.44524436e-02 
 8.13671875e-10  5.46018107e-02 
 8.16113281e-10  5.47510494e-02 
 8.18554687e-10  5.49001592e-02 
 8.20996094e-10  5.50491398e-02 
 8.23437500e-10  5.51979909e-02 
 8.25878906e-10  5.53467120e-02 
 8.28320312e-10  5.54953030e-02 
 8.30761719e-10  5.56437634e-02 
 8.33203125e-10  5.57920928e-02 
 8.35644531e-10  5.59402909e-02 
 8.38085937e-10  5.60883574e-02 
 8.40527344e-10  5.62362920e-02 
 8.42968750e-10  5.63840942e-02 
 8.45410156e-10  5.65317637e-02 
 8.47851562e-10  5.66793002e-02 
 8.50292969e-10  5.68267033e-02 
 8.52734375e-10  5.69739727e-02 
 8.55175781e-10  5.71211081e-02 
 8.57617187e-10  5.72681090e-02 
 8.60058594e-10  5.74149752e-02 
 8.62500000e-10  5.75617062e-02 
 8.64941406e-10  5.77083019e-02 
 8.67382812e-10  5.78547617e-02 
 8.69824219e-10  5.80010854e-02 
 8.72265625e-10  5.81472726e-02 
 8.74707031e-10  5.82933230e-02 
 8.77148437e-10  5.84392362e-02 
 8.79589844e-10  5.85850119e-02 
 8.82031250e-10  5.87306497e-02 
 8.84472656e-10  5.88761494e-02 
 8.86914062e-10  5.90215105e-02 
 8.89355469e-10  5.91667327e-02 
 8.91796875e-10  5.93118157e-02 
 8.94238281e-10  5.94567591e-02 
 8.96679687e-10  5.96015627e-02 
 8.99121094e-10  5.97462259e-02 
 9.01562500e-10  5.98907486e-02 
 9.04003906e-10  6.00351304e-02 
 9.06445312e-10  6.01793709e-02 
 9.08886719e-10  6.03234697e-02 
 9.11328125e-10  6.04674267e-02 
 9.13769531e-10  6.06112413e-02 
 9.16210937e-10  6.07549134e-02 
 9.18652344e-10  6.08984424e-02 
 9.21093750e-10  6.10418282e-02 
 9.23535156e-10  6.11850703e-02 
 9.25976562e-10  6.13281684e-02 
 9.28417969e-10  6.14711223e-02 
 9.30859375e-10  6.16139315e-02 
 9.33300781e-10  6.17565957e-02 
 9.35742187e-10  6.18991146e-02 
 9.38183594e-10  6.20414878e-02 
 9.40625000e-10  6.21837151e-02 
 9.43066406e-10  6.23257960e-02 
 9.45507812e-10  6.24677302e-02 
 9.47949219e-10  6.26095175e-02 
 9.50390625e-10  6.27511574e-02 
 9.52832031e-10  6.28926497e-02 
 9.55273437e-10  6.30339940e-02 
 9.57714844e-10  6.31751900e-02 
 9.60156250e-10  6.33162373e-02 
 9.62597656e-10  6.34571356e-02 
 9.65039062e-10  6.35978846e-02 
 9.67480469e-10  6.37384840e-02 
 9.69921875e-10  6.38789333e-02 
 9.72363281e-10  6.40192324e-02 
 9.74804687e-10  6.41593808e-02 
 9.77246094e-10  6.42993782e-02 
 9.79687500e-10  6.44392243e-02 
 9.82128906e-10  6.45789188e-02 
 9.84570312e-10  6.47184614e-02 
 9.87011719e-10  6.48578516e-02 
 9.89453125e-10  6.49970893e-02 
 9.91894531e-10  6.51361739e-02 
 9.94335937e-10  6.52751054e-02 
 9.96777344e-10  6.54138832e-02 
 9.99218750e-10  6.55525071e-02 
 1.00166016e-09  6.56909767e-02 
 1.00410156e-09  6.58292918e-02 
 1.00654297e-09  6.59674519e-02 
 1.00898437e-09  6.61054569e-02 
 1.01142578e-09  6.62433063e-02 
 1.01386719e-09  6.63809998e-02 
 1.01630859e-09  6.65185371e-02 
 1.01875000e-09  6.66559178e-02 
 1.02119141e-09  6.67931418e-02 
 1.02363281e-09  6.69302085e-02 
 1.02607422e-09  6.70671178e-02 
 1.02851562e-09  6.72038692e-02 
 1.03095703e-09  6.73404626e-02 
 1.03339844e-09  6.74768974e-02 
 1.03583984e-09  6.76131735e-02 
 1.03828125e-09  6.77492905e-02 
 1.04072266e-09  6.78852480e-02 
 1.04316406e-09  6.80210458e-02 
 1.04560547e-09  6.81566836e-02 
 1.04804687e-09  6.82921610e-02 
 1.05048828e-09  6.84274776e-02 
 1.05292969e-09  6.85626333e-02 
 1.05537109e-09  6.86976276e-02 
 1.05781250e-09  6.88324603e-02 
 1.06025391e-09  6.89671310e-02 
 1.06269531e-09  6.91016394e-02 
 1.06513672e-09  6.92359853e-02 
 1.06757812e-09  6.93701681e-02 
 1.07001953e-09  6.95041878e-02 
 1.07246094e-09  6.96380439e-02 
 1.07490234e-09  6.97717362e-02 
 1.07734375e-09  6.99052642e-02 
 1.07978516e-09  7.00386278e-02 
 1.08222656e-09  7.01718266e-02 
 1.08466797e-09  7.03048602e-02 
 1.08710937e-09  7.04377284e-02 
 1.08955078e-09  7.05704309e-02 
 1.09199219e-09  7.07029673e-02 
 1.09443359e-09  7.08353373e-02 
 1.09687500e-09  7.09675407e-02 
 1.09931641e-09  7.10995770e-02 
 1.10175781e-09  7.12314461e-02 
 1.10419922e-09  7.13631475e-02 
 1.10664062e-09  7.14946810e-02 
 1.10908203e-09  7.16260463e-02 
 1.11152344e-09  7.17572431e-02 
 1.11396484e-09  7.18882710e-02 
 1.11640625e-09  7.20191297e-02 
 1.11884766e-09  7.21498189e-02 
 1.12128906e-09  7.22803384e-02 
 1.12373047e-09  7.24106878e-02 
 1.12617187e-09  7.25408668e-02 
 1.12861328e-09  7.26708751e-02 
 1.13105469e-09  7.28007125e-02 
 1.13349609e-09  7.29303785e-02 
 1.13593750e-09  7.30598729e-02 
 1.13837891e-09  7.31891953e-02 
 1.14082031e-09  7.33183456e-02 
 1.14326172e-09  7.34473233e-02 
 1.14570312e-09  7.35761282e-02 
 1.14814453e-09  7.37047600e-02 
 1.15058594e-09  7.38332183e-02 
 1.15302734e-09  7.39615029e-02 
 1.15546875e-09  7.40896135e-02 
 1.15791016e-09  7.42175497e-02 
 1.16035156e-09  7.43453113e-02 
 1.16279297e-09  7.44728979e-02 
 1.16523437e-09  7.46003093e-02 
 1.16767578e-09  7.47275452e-02 
 1.17011719e-09  7.48546052e-02 
 1.17255859e-09  7.49814891e-02 
 1.17500000e-09  7.51081965e-02 
 1.17744141e-09  7.52347272e-02 
 1.17988281e-09  7.53610809e-02 
 1.18232422e-09  7.54872572e-02 
 1.18476562e-09  7.56132559e-02 
 1.18720703e-09  7.57390767e-02 
 1.18964844e-09  7.58647192e-02 
 1.19208984e-09  7.59901833e-02 
 1.19453125e-09  7.61154685e-02 
 1.19697266e-09  7.62405746e-02 
 1.19941406e-09  7.63655013e-02 
 1.20185547e-09  7.64902484e-02 
 1.20429687e-09  7.66148154e-02 
 1.20673828e-09  7.67392021e-02 
 1.20917969e-09  7.68634083e-02 
 1.21162109e-09  7.69874336e-02 
 1.21406250e-09  7.71112778e-02 
 1.21650391e-09  7.72349405e-02 
 1.21894531e-09  7.73584214e-02 
 1.22138672e-09  7.74817204e-02 
 1.22382812e-09  7.76048370e-02 
 1.22626953e-09  7.77277710e-02 
 1.22871094e-09  7.78505221e-02 
 1.23115234e-09  7.79730900e-02 
 1.23359375e-09  7.80954744e-02 
 1.23603516e-09  7.82176750e-02 
 1.23847656e-09  7.83396917e-02 
 1.24091797e-09  7.84615239e-02 
 1.24335937e-09  7.85831716e-02 
 1.24580078e-09  7.87046343e-02 
 1.24824219e-09  7.88259118e-02 
 1.25068359e-09  7.89470038e-02 
 1.25312500e-09  7.90679101e-02 
 1.25556641e-09  7.91886303e-02 
 1.25800781e-09  7.93091642e-02 
 1.26044922e-09  7.94295114e-02 
 1.26289062e-09  7.95496718e-02 
 1.26533203e-09  7.96696450e-02 
 1.26777344e-09  7.97894306e-02 
 1.27021484e-09  7.99090286e-02 
 1.27265625e-09  8.00284385e-02 
 1.27509766e-09  8.01476601e-02 
 1.27753906e-09  8.02666931e-02 
 1.27998047e-09  8.03855372e-02 
 1.28242187e-09  8.05041921e-02 
 1.28486328e-09  8.06226577e-02 
 1.28730469e-09  8.07409335e-02 
 1.28974609e-09  8.08590193e-02 
 1.29218750e-09  8.09769149e-02 
 1.29462891e-09  8.10946199e-02 
 1.29707031e-09  8.12121341e-02 
 1.29951172e-09  8.13294572e-02 
 1.30195312e-09  8.14465889e-02 
 1.30439453e-09  8.15635289e-02 
 1.30683594e-09  8.16802771e-02 
 1.30927734e-09  8.17968330e-02 
 1.31171875e-09  8.19131964e-02 
 1.31416016e-09  8.20293671e-02 
 1.31660156e-09  8.21453448e-02 
 1.31904297e-09  8.22611292e-02 
 1.32148437e-09  8.23767200e-02 
 1.32392578e-09  8.24921170e-02 
 1.32636719e-09  8.26073199e-02 
 1.32880859e-09  8.27223284e-02 
 1.33125000e-09  8.28371422e-02 
 1.33369141e-09  8.29517611e-02 
 1.33613281e-09  8.30661848e-02 
 1.33857422e-09  8.31804130e-02 
 1.34101562e-09  8.32944456e-02 
 1.34345703e-09  8.34082821e-02 
 1.34589844e-09  8.35219223e-02 
 1.34833984e-09  8.36353660e-02 
 1.35078125e-09  8.37486130e-02 
 1.35322266e-09  8.38616628e-02 
 1.35566406e-09  8.39745153e-02 
 1.35810547e-09  8.40871702e-02 
 1.36054687e-09  8.41996273e-02 
 1.36298828e-09  8.43118862e-02 
 1.36542969e-09  8.44239467e-02 
 1.36787109e-09  8.45358085e-02 
 1.37031250e-09  8.46474715e-02 
 1.37275391e-09  8.47589352e-02 
 1.37519531e-09  8.48701996e-02 
 1.37763672e-09  8.49812642e-02 
 1.38007812e-09  8.50921288e-02 
 1.38251953e-09  8.52027932e-02 
 1.38496094e-09  8.53132571e-02 
 1.38740234e-09  8.54235203e-02 
 1.38984375e-09  8.55335824e-02 
 1.39228516e-09  8.56434433e-02 
 1.39472656e-09  8.57531027e-02 
 1.39716797e-09  8.58625602e-02 
 1.39960937e-09  8.59718158e-02 
 1.40205078e-09  8.60808690e-02 
 1.40449219e-09  8.61897197e-02 
 1.40693359e-09  8.62983675e-02 
 1.40937500e-09  8.64068123e-02 
 1.41181641e-09  8.65150538e-02 
 1.41425781e-09  8.66230917e-02 
 1.41669922e-09  8.67309257e-02 
 1.41914062e-09  8.68385557e-02 
 1.42158203e-09  8.69459813e-02 
 1.42402344e-09  8.70532024e-02 
 1.42646484e-09  8.71602186e-02 
 1.42890625e-09  8.72670297e-02 
 1.43134766e-09  8.73736354e-02 
 1.43378906e-09  8.74800356e-02 
 1.43623047e-09  8.75862299e-02 
 1.43867187e-09  8.76922181e-02 
 1.44111328e-09  8.77979999e-02 
 1.44355469e-09  8.79035752e-02 
 1.44599609e-09  8.80089436e-02 
 1.44843750e-09  8.81141049e-02 
 1.45087891e-09  8.82190589e-02 
 1.45332031e-09  8.83238053e-02 
 1.45576172e-09  8.84283439e-02 
 1.45820312e-09  8.85326743e-02 
 1.46064453e-09  8.86367965e-02 
 1.46308594e-09  8.87407101e-02 
 1.46552734e-09  8.88444148e-02 
 1.46796875e-09  8.89479105e-02 
 1.47041016e-09  8.90511969e-02 
 1.47285156e-09  8.91542738e-02 
 1.47529297e-09  8.92571408e-02 
 1.47773437e-09  8.93597979e-02 
 1.48017578e-09  8.94622446e-02 
 1.48261719e-09  8.95644809e-02 
 1.48505859e-09  8.96665064e-02 
 1.48750000e-09  8.97683209e-02 
 1.48994141e-09  8.98699242e-02 
 1.49238281e-09  8.99713160e-02 
 1.49482422e-09  9.00724960e-02 
 1.49726562e-09  9.01734642e-02 
 1.49970703e-09  9.02742201e-02 
 1.50214844e-09  9.03747637e-02 
 1.50458984e-09  9.04750945e-02 
 1.50703125e-09  9.05752125e-02 
 1.50947266e-09  9.06751173e-02 
 1.51191406e-09  9.07748088e-02 
 1.51435547e-09  9.08742867e-02 
 1.51679687e-09  9.09735507e-02 
 1.51923828e-09  9.10726006e-02 
 1.52167969e-09  9.11714363e-02 
 1.52412109e-09  9.12700574e-02 
 1.52656250e-09  9.13684638e-02 
 1.52900391e-09  9.14666551e-02 
 1.53144531e-09  9.15646313e-02 
 1.53388672e-09  9.16623919e-02 
 1.53632812e-09  9.17599369e-02 
 1.53876953e-09  9.18572660e-02 
 1.54121094e-09  9.19543789e-02 
 1.54365234e-09  9.20512754e-02 
 1.54609375e-09  9.21479553e-02 
 1.54853516e-09  9.22444184e-02 
 1.55097656e-09  9.23406644e-02 
 1.55341797e-09  9.24366932e-02 
 1.55585937e-09  9.25325044e-02 
 1.55830078e-09  9.26280979e-02 
 1.56074219e-09  9.27234734e-02 
 1.56318359e-09  9.28186308e-02 
 1.56562500e-09  9.29135697e-02 
 1.56806641e-09  9.30082900e-02 
 1.57050781e-09  9.31027915e-02 
 1.57294922e-09  9.31970738e-02 
 1.57539062e-09  9.32911369e-02 
 1.57783203e-09  9.33849804e-02 
 1.58027344e-09  9.34786042e-02 
 1.58271484e-09  9.35720080e-02 
 1.58515625e-09  9.36651917e-02 
 1.58759766e-09  9.37581549e-02 
 1.59003906e-09  9.38508975e-02 
 1.59248047e-09  9.39434193e-02 
 1.59492187e-09  9.40357200e-02 
 1.59736328e-09  9.41277995e-02 
 1.59980469e-09  9.42196574e-02 
 1.60224609e-09  9.43112937e-02 
 1.60468750e-09  9.44027080e-02 
 1.60712891e-09  9.44939002e-02 
 1.60957031e-09  9.45848700e-02 
 1.61201172e-09  9.46756173e-02 
 1.61445312e-09  9.47661417e-02 
 1.61689453e-09  9.48564432e-02 
 1.61933594e-09  9.49465215e-02 
 1.62177734e-09  9.50363764e-02 
 1.62421875e-09  9.51260076e-02 
 1.62666016e-09  9.52154150e-02 
 1.62910156e-09  9.53045983e-02 
 1.63154297e-09  9.53935574e-02 
 1.63398437e-09  9.54822920e-02 
 1.63642578e-09  9.55708020e-02 
 1.63886719e-09  9.56590870e-02 
 1.64130859e-09  9.57471470e-02 
 1.64375000e-09  9.58349816e-02 
 1.64619141e-09  9.59225907e-02 
 1.64863281e-09  9.60099742e-02 
 1.65107422e-09  9.60971317e-02 
 1.65351562e-09  9.61840630e-02 
 1.65595703e-09  9.62707681e-02 
 1.65839844e-09  9.63572466e-02 
 1.66083984e-09  9.64434984e-02 
 1.66328125e-09  9.65295232e-02 
 1.66572266e-09  9.66153209e-02 
 1.66816406e-09  9.67008912e-02 
 1.67060547e-09  9.67862340e-02 
 1.67304687e-09  9.68713491e-02 
 1.67548828e-09  9.69562362e-02 
 1.67792969e-09  9.70408951e-02 
 1.68037109e-09  9.71253257e-02 
 1.68281250e-09  9.72095278e-02 
 1.68525391e-09  9.72935011e-02 
 1.68769531e-09  9.73772455e-02 
